BOROUGH,Job Type,Residential,Permit Status,Issuance Date,NTA_NAME
BROOKLYN,NB,YES,ISSUED,03/25/2024,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,NB,YES,ISSUED,03/22/2024,West Village
BRONX,NB,YES,ISSUED,03/21/2024,University Heights-Morris Heights
STATEN ISLAND,NB,YES,ISSUED,03/20/2024,Mariner's Harbor-Arlington-Port Ivory-Graniteville
STATEN ISLAND,NB,YES,ISSUED,03/20/2024,Mariner's Harbor-Arlington-Port Ivory-Graniteville
BROOKLYN,NB,YES,ISSUED,03/20/2024,Clinton Hill
BROOKLYN,NB,YES,ISSUED,03/20/2024,Borough Park
BROOKLYN,NB,YES,ISSUED,03/20/2024,Prospect Lefferts Gardens-Wingate
BRONX,NB,YES,ISSUED,03/20/2024,Van Nest-Morris Park-Westchester Square
BROOKLYN,NB,YES,ISSUED,03/20/2024,Bay Ridge
BROOKLYN,NB,YES,ISSUED,03/20/2024,Ocean Hill
BRONX,NB,YES,ISSUED,03/20/2024,Van Nest-Morris Park-Westchester Square
BRONX,NB,YES,ISSUED,03/20/2024,Melrose South-Mott Haven North
BRONX,NB,YES,ISSUED,03/20/2024,Melrose South-Mott Haven North
BRONX,NB,YES,ISSUED,03/20/2024,Melrose South-Mott Haven North
BROOKLYN,NB,YES,ISSUED,03/20/2024,Bushwick South
BROOKLYN,NB,YES,ISSUED,03/20/2024,Borough Park
BRONX,NB,YES,ISSUED,03/20/2024,Morrisania-Melrose
BRONX,NB,YES,ISSUED,03/20/2024,Morrisania-Melrose
BRONX,NB,YES,ISSUED,03/20/2024,Morrisania-Melrose
BROOKLYN,NB,YES,ISSUED,03/20/2024,Stuyvesant Heights
BROOKLYN,NB,YES,ISSUED,03/20/2024,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BRONX,NB,YES,ISSUED,03/20/2024,Van Nest-Morris Park-Westchester Square
BROOKLYN,NB,YES,ISSUED,03/20/2024,Prospect Heights
BRONX,NB,YES,ISSUED,03/19/2024,Crotona Park East
BRONX,NB,YES,ISSUED,03/19/2024,East Tremont
MANHATTAN,NB,YES,ISSUED,03/19/2024,Hamilton Heights
QUEENS,NB,YES,ISSUED,03/19/2024,Old Astoria
QUEENS,NB,YES,ISSUED,03/19/2024,Jamaica Estates-Holliswood
QUEENS,NB,YES,ISSUED,03/19/2024,Jamaica Estates-Holliswood
QUEENS,NB,YES,ISSUED,03/19/2024,Jamaica Estates-Holliswood
MANHATTAN,NB,YES,ISSUED,03/19/2024,SoHo-TriBeCa-Civic Center-Little Italy
QUEENS,NB,YES,ISSUED,03/19/2024,Old Astoria
BROOKLYN,NB,YES,ISSUED,03/19/2024,Greenpoint
BROOKLYN,NB,YES,ISSUED,03/19/2024,Greenpoint
QUEENS,NB,YES,ISSUED,03/19/2024,Murray Hill
BRONX,NB,YES,ISSUED,03/19/2024,Kingsbridge Heights
BRONX,NB,YES,ISSUED,03/19/2024,Kingsbridge Heights
BRONX,NB,YES,ISSUED,03/19/2024,Kingsbridge Heights
STATEN ISLAND,NB,YES,ISSUED,03/19/2024,Mariner's Harbor-Arlington-Port Ivory-Graniteville
BRONX,NB,YES,ISSUED,03/19/2024,Crotona Park East
BRONX,NB,YES,ISSUED,03/19/2024,Crotona Park East
QUEENS,NB,YES,ISSUED,03/19/2024,Astoria
QUEENS,NB,YES,ISSUED,03/19/2024,Astoria
QUEENS,NB,YES,ISSUED,03/19/2024,Astoria
BROOKLYN,NB,YES,ISSUED,03/19/2024,Erasmus
BROOKLYN,NB,YES,ISSUED,03/19/2024,Prospect Lefferts Gardens-Wingate
QUEENS,NB,YES,ISSUED,03/19/2024,Old Astoria
QUEENS,NB,YES,ISSUED,03/19/2024,Old Astoria
BROOKLYN,NB,YES,ISSUED,03/18/2024,North Side-South Side
MANHATTAN,NB,YES,ISSUED,03/18/2024,West Village
MANHATTAN,NB,YES,ISSUED,03/18/2024,West Village
BROOKLYN,NB,YES,ISSUED,03/18/2024,Park Slope-Gowanus
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
STATEN ISLAND,NB,YES,ISSUED,03/18/2024,
BROOKLYN,NB,YES,ISSUED,03/18/2024,East New York
QUEENS,NB,YES,ISSUED,03/17/2024,Maspeth
QUEENS,NB,YES,ISSUED,03/15/2024,Astoria
STATEN ISLAND,NB,YES,ISSUED,03/15/2024,Stapleton-Rosebank
MANHATTAN,NB,YES,ISSUED,03/15/2024,Manhattanville
MANHATTAN,NB,YES,ISSUED,03/15/2024,East Harlem North
BROOKLYN,NB,YES,ISSUED,03/15/2024,East Williamsburg
QUEENS,NB,YES,ISSUED,03/14/2024,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,03/14/2024,Hunters Point-Sunnyside-West Maspeth
STATEN ISLAND,NB,YES,ISSUED,03/14/2024,New Dorp-Midland Beach
QUEENS,NB,YES,ISSUED,03/14/2024,Forest Hills
STATEN ISLAND,NB,YES,ISSUED,03/14/2024,Charleston-Richmond Valley-Tottenville
MANHATTAN,NB,YES,ISSUED,03/14/2024,Hudson Yards-Chelsea-Flatiron-Union Square
BRONX,NB,YES,ISSUED,03/14/2024,Mount Hope
BRONX,NB,YES,ISSUED,03/14/2024,Mount Hope
BRONX,NB,YES,ISSUED,03/14/2024,Mount Hope
STATEN ISLAND,NB,YES,ISSUED,03/13/2024,Stapleton-Rosebank
BROOKLYN,NB,YES,ISSUED,03/13/2024,East Williamsburg
BRONX,NB,YES,ISSUED,03/13/2024,Highbridge
BRONX,NB,YES,ISSUED,03/13/2024,Spuyten Duyvil-Kingsbridge
MANHATTAN,NB,YES,ISSUED,03/13/2024,Lenox Hill-Roosevelt Island
MANHATTAN,NB,YES,ISSUED,03/13/2024,Lincoln Square
STATEN ISLAND,NB,YES,ISSUED,03/13/2024,Old Town-Dongan Hills-South Beach
STATEN ISLAND,NB,YES,ISSUED,03/13/2024,Rossville-Woodrow
QUEENS,NB,YES,ISSUED,03/13/2024,Kew Gardens Hills
BRONX,NB,YES,ISSUED,03/13/2024,Hunts Point
QUEENS,NB,YES,ISSUED,03/13/2024,Jamaica
BRONX,NB,YES,ISSUED,03/13/2024,Norwood
STATEN ISLAND,NB,YES,ISSUED,03/13/2024,Rossville-Woodrow
BROOKLYN,NB,YES,ISSUED,03/12/2024,Homecrest
QUEENS,NB,YES,ISSUED,03/12/2024,Corona
